actual,estimate,period,symbol,year,quarter,beat
1.44,1.35584,2016-06-30,HD,2016,2,1
1.17,1.10348,2016-03-31,HD,2016,1,1
1.36,1.32054,2015-12-31,HD,2015,4,1
1.71,1.7066299999999999,2015-09-30,HD,2015,3,1
1.16,1.14937,2015-06-30,HD,2015,2,1
1.0,0.8923700000000001,2015-03-31,HD,2015,1,1
1.11,1.13219,2014-12-31,HD,2014,4,0
1.52,1.44782,2014-09-30,HD,2014,3,1
0.96,0.985,2014-06-30,HD,2014,2,0
0.73,0.71159,2014-03-31,HD,2014,1,1
0.95,0.89535,2013-12-31,HD,2013,4,1
1.24,1.20912,2013-09-30,HD,2013,3,1
0.83,0.765,2013-06-30,HD,2013,2,1
0.67,0.644,2013-03-31,HD,2013,1,1
0.74,0.70296,2012-12-31,HD,2012,4,1
1.01,0.97385,2012-09-30,HD,2012,3,1
0.65,0.6503899999999999,2012-06-30,HD,2012,2,0
0.5,0.42231,2012-03-31,HD,2012,1,1
0.6,0.58333,2011-12-31,HD,2011,4,1
0.86,0.8284,2011-09-30,HD,2011,3,1
0.5,0.49391,2011-06-30,HD,2011,2,1
0.36,0.3052,2011-03-31,HD,2011,1,1
0.51,0.4788,2010-12-31,HD,2010,4,1
0.72,0.70522,2010-09-30,HD,2010,3,1
0.45,0.40192,2010-06-30,HD,2010,2,1
0.24,0.165,2010-03-31,HD,2010,1,1
0.41,0.35759,2009-12-31,HD,2009,4,1
0.64,0.59041,2009-09-30,HD,2009,3,1
0.35,0.28667,2009-06-30,HD,2009,2,1
0.19,0.15435,2009-03-31,HD,2009,1,1
0.45,0.38416999999999996,2008-12-31,HD,2008,4,1
0.71,0.6081,2008-09-30,HD,2008,3,1
0.41,0.36951999999999996,2008-06-30,HD,2008,2,1
0.4,0.43,2008-03-31,HD,2008,1,0
0.59,0.5955600000000001,2007-12-31,HD,2007,4,0
0.77,0.71938,2007-09-30,HD,2007,3,1
0.48,0.591,2007-06-30,HD,2007,2,0
0.5,0.5005,2007-03-31,HD,2007,1,0
0.73,0.7518199999999999,2006-12-31,HD,2006,4,0
0.9,0.92053,2006-09-30,HD,2006,3,0
0.7,0.67,2006-06-30,HD,2006,2,1
0.6,0.55909,2006-03-31,HD,2006,1,1
0.72,0.67783,2005-12-31,HD,2005,4,1
0.82,0.79455,2005-09-30,HD,2005,3,1
0.57,0.5522699999999999,2005-06-30,HD,2005,2,1
0.47,0.47458,2005-03-31,HD,2005,1,0
0.6,0.56539,2004-12-31,HD,2004,4,1
0.7,0.6432,2004-09-30,HD,2004,3,1
0.49,0.43261000000000005,2004-06-30,HD,2004,2,1
0.42,0.39077,2004-03-31,HD,2004,1,1
0.5,0.46231000000000005,2003-12-31,HD,2003,4,1
0.56,0.5436,2003-09-30,HD,2003,3,1
0.39,0.36577,2003-06-30,HD,2003,2,1
0.3,0.2713,2003-03-31,HD,2003,1,1
0.4,0.40044,2002-12-31,HD,2002,4,0
0.5,0.4715,2002-09-30,HD,2002,3,1
0.36,0.3305,2002-06-30,HD,2002,2,1
0.3,0.28476,2002-03-31,HD,2002,1,1
1.3,1.67,2019-12-31,GILD,2019,4,0
1.75,1.74,2019-09-30,GILD,2019,3,1
1.82,1.72,2019-06-30,GILD,2019,2,1
1.76,1.61,2019-03-31,GILD,2019,1,1
1.44,1.69955,2018-12-31,GILD,2018,4,0
1.84,1.63333,2018-09-30,GILD,2018,3,1
1.91,1.5630000000000002,2018-06-30,GILD,2018,2,1
1.48,1.66805,2018-03-31,GILD,2018,1,0
1.78,1.6735900000000001,2017-12-31,GILD,2017,4,1
2.27,2.12581,2017-09-30,GILD,2017,3,1
2.56,2.15447,2017-06-30,GILD,2017,2,1
2.23,2.28077,2017-03-31,GILD,2017,1,0
2.7,2.60587,2016-12-31,GILD,2016,4,1
2.75,2.85548,2016-09-30,GILD,2016,3,0
3.08,3.0184599999999997,2016-06-30,GILD,2016,2,1
3.03,3.14757,2016-03-31,GILD,2016,1,0
3.32,2.99605,2015-12-31,GILD,2015,4,1
3.22,2.8677799999999998,2015-09-30,GILD,2015,3,1
3.15,2.71105,2015-06-30,GILD,2015,2,1
2.94,2.3231900000000003,2015-03-31,GILD,2015,1,1
2.43,2.2227900000000003,2014-12-31,GILD,2014,4,1
2.05,1.91904,2014-09-30,GILD,2014,3,1
2.36,1.79036,2014-06-30,GILD,2014,2,1
1.48,0.9144,2014-03-31,GILD,2014,1,1
0.55,0.5028600000000001,2013-12-31,GILD,2013,4,1
0.52,0.48194,2013-09-30,GILD,2013,3,1
0.5,0.4996,2013-06-30,GILD,2013,2,1
0.48,0.495,2013-03-31,GILD,2013,1,0
0.5,0.47556000000000004,2012-12-31,GILD,2012,4,1
0.5,0.46923000000000004,2012-09-30,GILD,2012,3,1
0.495,0.47539,2012-06-30,GILD,2012,2,1
0.455,0.4674,2012-03-31,GILD,2012,1,0
0.485,0.52346,2011-12-31,GILD,2011,4,0
0.51,0.5025,2011-09-30,GILD,2011,3,1
0.5,0.4972,2011-06-30,GILD,2011,2,1
0.435,0.48453,2011-03-31,GILD,2011,1,0
0.475,0.47328000000000003,2010-12-31,GILD,2010,4,1
0.45,0.43688,2010-09-30,GILD,2010,3,1
0.425,0.43316000000000004,2010-06-30,GILD,2010,2,0
0.495,0.47975,2010-03-31,GILD,2010,1,1
0.465,0.42318,2009-12-31,GILD,2009,4,1
0.39,0.3365,2009-09-30,GILD,2009,3,1
0.345,0.30818,2009-06-30,GILD,2009,2,1
0.33,0.29733000000000004,2009-03-31,GILD,2009,1,1
0.3,0.27182,2008-12-31,GILD,2008,4,1
0.26,0.24524,2008-09-30,GILD,2008,3,1
0.23,0.23975,2008-06-30,GILD,2008,2,0
0.255,0.23917,2008-03-31,GILD,2008,1,1
0.205,0.19877999999999998,2007-12-31,GILD,2007,4,1
0.21,0.19712000000000002,2007-09-30,GILD,2007,3,1
0.21,0.195,2007-06-30,GILD,2007,2,1
0.2125,0.19929000000000002,2007-03-31,GILD,2007,1,1
0.195,0.17029,2006-12-31,GILD,2006,4,1
0.16,0.1406,2006-09-30,GILD,2006,3,1
0.14,0.13477,2006-06-30,GILD,2006,2,1
0.1375,0.13462000000000002,2006-03-31,GILD,2006,1,1
0.135,0.13188,2005-12-31,GILD,2005,4,1
0.095,0.09131,2005-09-30,GILD,2005,3,1
0.1025,0.09036,2005-06-30,GILD,2005,2,1
0.085,0.07296,2005-03-31,GILD,2005,1,1
0.0625,0.0581,2004-12-31,GILD,2004,4,1
0.0625,0.054029999999999995,2004-09-30,GILD,2004,3,1
0.06125,0.04413,2004-06-30,GILD,2004,2,1
0.05625,0.04141,2004-03-31,GILD,2004,1,1
0.0525,0.051910000000000005,2003-12-31,GILD,2003,4,1
0.035,0.0437,2003-09-30,GILD,2003,3,0
0.0575,0.05507000000000001,2003-06-30,GILD,2003,2,1
0.03,0.01934,2003-03-31,GILD,2003,1,1
0.02125,0.01867,2002-12-31,GILD,2002,4,1
0.0225,0.00867,2002-09-30,GILD,2002,3,1
0.0125,0.00521,2002-06-30,GILD,2002,2,1
-0.0025,-0.00745,2002-03-31,GILD,2002,1,1
2.11,1.9,2019-12-31,EL,2019,4,1
1.67,1.6,2019-09-30,EL,2019,3,1
0.64,0.53,2019-06-30,EL,2019,2,1
1.55,1.3,2019-03-31,EL,2019,1,1
1.74,1.5459200000000002,2018-12-31,EL,2018,4,1
1.41,1.22367,2018-09-30,EL,2018,3,1
0.61,0.56104,2018-06-30,EL,2018,2,1
1.17,1.0663200000000002,2018-03-31,EL,2018,1,1
1.52,1.44136,2017-12-31,EL,2017,4,1
1.21,0.96919,2017-09-30,EL,2017,3,1
0.51,0.43095,2017-06-30,EL,2017,2,1
0.91,0.7281,2017-03-31,EL,2017,1,1
1.22,1.17105,2016-12-31,EL,2016,4,1
0.84,0.802,2016-09-30,EL,2016,3,1
0.43,0.39835,2016-06-30,EL,2016,2,1
0.73,0.60943,2016-03-31,EL,2016,1,1
1.22,1.10671,2015-12-31,EL,2015,4,1
0.82,0.69681,2015-09-30,EL,2015,3,1
0.4,0.34225,2015-06-30,EL,2015,2,1
0.72,0.5107,2015-03-31,EL,2015,1,1
1.13,1.04586,2014-12-31,EL,2014,4,1
0.59,0.55248,2014-09-30,EL,2014,3,1
0.66,0.56033,2014-06-30,EL,2014,2,1
0.64,0.5489999999999999,2014-03-31,EL,2014,1,1
1.09,1.06282,2013-12-31,EL,2013,4,1
0.76,0.73158,2013-09-30,EL,2013,3,1
0.28,0.21256,2013-06-30,EL,2013,2,1
0.45,0.33805,2013-03-31,EL,2013,1,1
1.02,1.04542,2012-12-31,EL,2012,4,0
0.79,0.76667,2012-09-30,EL,2012,3,1
0.17,0.16059,2012-06-30,EL,2012,2,1
0.38,0.33353,2012-03-31,EL,2012,1,1
1.01,1.01158,2011-12-31,EL,2011,4,0
0.705,0.59059,2011-09-30,EL,2011,3,1
0.125,0.12167,2011-06-30,EL,2011,2,1
0.355,0.285,2011-03-31,EL,2011,1,1
0.885,0.72237,2010-12-31,EL,2010,4,1
0.485,0.385,2010-09-30,EL,2010,3,1
0.145,0.14765,2010-06-30,EL,2010,2,0
0.17,0.16235,2010-03-31,EL,2010,1,1
0.64,0.60618,2009-12-31,EL,2009,4,1
0.425,0.16912,2009-09-30,EL,2009,3,1
0.1,0.09971000000000001,2009-06-30,EL,2009,2,1
0.08,0.024,2009-03-31,EL,2009,1,1
0.4,0.38458000000000003,2008-12-31,EL,2008,4,1
0.13,0.11143,2008-09-30,EL,2008,3,1
0.305,0.28167,2008-06-30,EL,2008,2,1
0.23,0.233,2008-03-31,EL,2008,1,0
0.57,0.568,2007-12-31,EL,2007,4,1
0.1,0.05118,2007-09-30,EL,2007,3,1
0.225,0.24938000000000002,2007-06-30,EL,2007,2,0
0.225,0.22969,2007-03-31,EL,2007,1,0
0.495,0.37844,2006-12-31,EL,2006,4,1
0.135,0.09333,2006-09-30,EL,2006,3,1
0.255,0.23923000000000003,2006-06-30,EL,2006,2,1
0.22,0.19375,2006-03-31,EL,2006,1,1
0.35,0.27964,2005-12-31,EL,2005,4,1
0.14,0.15815,2005-09-30,EL,2005,3,0
0.21,0.20681999999999998,2005-06-30,EL,2005,2,1
0.23,0.25333,2005-03-31,EL,2005,1,0
0.3,0.2865,2004-12-31,EL,2004,4,1
0.205,0.18556,2004-09-30,EL,2004,3,1
0.155,0.16063,2004-06-30,EL,2004,2,0
0.215,0.17625,2004-03-31,EL,2004,1,1
0.27,0.2425,2003-12-31,EL,2003,4,1
0.165,0.16167,2003-09-30,EL,2003,3,1
0.13,0.13167,2003-06-30,EL,2003,2,0
0.165,0.14071,2003-03-31,EL,2003,1,1
0.22,0.20214000000000001,2002-12-31,EL,2002,4,1
0.14,0.13,2002-09-30,EL,2002,3,1
0.095,0.09,2002-06-30,EL,2002,2,1
0.095,0.09546,2002-03-31,EL,2002,1,0
2.52,2.51,2019-12-31,EA,2019,4,1
0.97,0.86,2019-09-30,EA,2019,3,1
0.25,0.01,2019-06-30,EA,2019,2,1
1.31,0.98,2019-03-31,EA,2019,1,1
1.95,1.9369299999999998,2018-12-31,EA,2018,4,1
0.86,0.58431,2018-09-30,EA,2018,3,1
0.13,0.05935,2018-06-30,EA,2018,2,1
1.31,1.1617,2018-03-31,EA,2018,1,1
2.18,2.19115,2017-12-31,EA,2017,4,0
0.65,0.5413899999999999,2017-09-30,EA,2017,3,1
0.36,0.26959,2017-06-30,EA,2017,2,1
0.85,0.7467699999999999,2017-03-31,EA,2017,1,1
2.48,2.2993,2016-12-31,EA,2016,4,1
0.56,0.43121000000000004,2016-09-30,EA,2016,3,1
0.07,-0.02385,2016-06-30,EA,2016,2,1
0.5,0.42233000000000004,2016-03-31,EA,2016,1,1
1.83,1.80815,2015-12-31,EA,2015,4,1
0.65,0.44895,2015-09-30,EA,2015,3,1
0.15,0.026330000000000003,2015-06-30,EA,2015,2,1
0.39,0.2523,2015-03-31,EA,2015,1,1
1.22,0.9235899999999999,2014-12-31,EA,2014,4,1
0.73,0.52959,2014-09-30,EA,2014,3,1
0.19,-0.03622,2014-06-30,EA,2014,2,1
0.48,0.107,2014-03-31,EA,2014,1,1
1.26,1.23204,2013-12-31,EA,2013,4,1
0.33,0.12038,2013-09-30,EA,2013,3,1
-0.4,-0.59732,2013-06-30,EA,2013,2,1
0.55,0.57458,2013-03-31,EA,2013,1,0
0.57,0.5595399999999999,2012-12-31,EA,2012,4,1
0.15,0.10692,2012-09-30,EA,2012,3,1
-0.41,-0.42148,2012-06-30,EA,2012,2,1
0.17,0.16121,2012-03-31,EA,2012,1,1
0.99,0.9262600000000001,2011-12-31,EA,2011,4,1
0.05,-0.04044,2011-09-30,EA,2011,3,1
-0.37,-0.3895,2011-06-30,EA,2011,2,1
0.25,0.21739,2011-03-31,EA,2011,1,1
0.59,0.56435,2010-12-31,EA,2010,4,1
0.1,-0.10375,2010-09-30,EA,2010,3,1
-0.24,-0.35042,2010-06-30,EA,2010,2,1
0.07,0.050769999999999996,2010-03-31,EA,2010,1,1
0.33,0.30963,2009-12-31,EA,2009,4,1
0.06,0.07153999999999999,2009-09-30,EA,2009,3,0
-0.02,-0.13,2009-06-30,EA,2009,2,1
-0.37,-0.42522,2009-03-31,EA,2009,1,1
0.56,0.8821700000000001,2008-12-31,EA,2008,4,0
-0.06,-0.0555,2008-09-30,EA,2008,3,0
-0.42,-0.3395,2008-06-30,EA,2008,2,0
0.09,0.0071400000000000005,2008-03-31,EA,2008,1,1
0.9,0.89636,2007-12-31,EA,2007,4,1
0.27,0.19739,2007-09-30,EA,2007,3,1
-0.22,-0.34625,2007-06-30,EA,2007,2,1
0.06,0.015,2007-03-31,EA,2007,1,1
0.63,0.56926,2006-12-31,EA,2006,4,1
0.21,0.01762,2006-09-30,EA,2006,3,1
-0.12,-0.24455,2006-06-30,EA,2006,2,1
0.14,0.08926,2006-03-31,EA,2006,1,1
0.86,0.9,2005-12-31,EA,2005,4,0
0.15,0.0487,2005-09-30,EA,2005,3,1
-0.18,-0.23651999999999998,2005-06-30,EA,2005,2,1
0.09,0.09381,2005-03-31,EA,2005,1,0
1.23,1.1808299999999998,2004-12-31,EA,2004,4,1
0.31,0.34571,2004-09-30,EA,2004,3,0
0.08,0.047619999999999996,2004-06-30,EA,2004,2,1
0.25,0.2087,2004-03-31,EA,2004,1,1
1.26,1.20391,2003-12-31,EA,2003,4,1
0.25,0.2215,2003-09-30,EA,2003,3,1
0.065,0.01167,2003-06-30,EA,2003,2,1
0.2,0.1695,2003-03-31,EA,2003,1,1
0.895,0.78587,2002-12-31,EA,2002,4,1
0.17,0.08432,2002-09-30,EA,2002,3,1
0.03,-0.04079,2002-06-30,EA,2002,2,1
0.195,0.14026,2002-03-31,EA,2002,1,1
1.53,1.44,2019-12-31,DIS,2019,4,1
1.07,0.95,2019-09-30,DIS,2019,3,1
1.35,1.75,2019-06-30,DIS,2019,2,0
1.61,1.58,2019-03-31,DIS,2019,1,1
1.84,1.5464200000000001,2018-12-31,DIS,2018,4,1
1.48,1.3359999999999999,2018-09-30,DIS,2018,3,1
1.87,1.95081,2018-06-30,DIS,2018,2,0
1.84,1.6951599999999998,2018-03-31,DIS,2018,1,1
1.89,1.6078,2017-12-31,DIS,2017,4,1
1.07,1.1259299999999999,2017-09-30,DIS,2017,3,0
1.58,1.55355,2017-06-30,DIS,2017,2,1
1.5,1.4117600000000001,2017-03-31,DIS,2017,1,1
1.55,1.4906,2016-12-31,DIS,2016,4,1
1.1,1.15545,2016-09-30,DIS,2016,3,0
1.62,1.60771,2016-06-30,DIS,2016,2,1
1.36,1.39747,2016-03-31,DIS,2016,1,0
1.63,1.4485299999999999,2015-12-31,DIS,2015,4,1
1.2,1.14079,2015-09-30,DIS,2015,3,1
1.45,1.4173799999999999,2015-06-30,DIS,2015,2,1
1.23,1.10535,2015-03-31,DIS,2015,1,1
1.27,1.06959,2014-12-31,DIS,2014,4,1
0.89,0.88623,2014-09-30,DIS,2014,3,1
1.28,1.16693,2014-06-30,DIS,2014,2,1
1.11,0.95878,2014-03-31,DIS,2014,1,1
1.04,0.91532,2013-12-31,DIS,2013,4,1
0.77,0.75725,2013-09-30,DIS,2013,3,1
1.03,1.01197,2013-06-30,DIS,2013,2,1
0.79,0.76859,2013-03-31,DIS,2013,1,1
0.79,0.76088,2012-12-31,DIS,2012,4,1
0.68,0.67937,2012-09-30,DIS,2012,3,1
1.01,0.9277799999999999,2012-06-30,DIS,2012,2,1
0.58,0.55262,2012-03-31,DIS,2012,1,1
0.8,0.7146399999999999,2011-12-31,DIS,2011,4,1
0.59,0.54393,2011-09-30,DIS,2011,3,1
0.78,0.7276,2011-06-30,DIS,2011,2,1
0.49,0.5678300000000001,2011-03-31,DIS,2011,1,0
0.68,0.55723,2010-12-31,DIS,2010,4,1
0.45,0.4637,2010-09-30,DIS,2010,3,0
0.67,0.58244,2010-06-30,DIS,2010,2,1
0.48,0.4548,2010-03-31,DIS,2010,1,1
0.47,0.38286,2009-12-31,DIS,2009,4,1
0.46,0.40654,2009-09-30,DIS,2009,3,1
0.52,0.50344,2009-06-30,DIS,2009,2,1
0.43,0.40408,2009-03-31,DIS,2009,1,1
0.41,0.51,2008-12-31,DIS,2008,4,0
0.43,0.49,2008-09-30,DIS,2008,3,0
0.62,0.60957,2008-06-30,DIS,2008,2,1
0.58,0.50692,2008-03-31,DIS,2008,1,1
0.63,0.5223800000000001,2007-12-31,DIS,2007,4,1
0.42,0.408,2007-09-30,DIS,2007,3,1
0.58,0.54833,2007-06-30,DIS,2007,2,1
0.43,0.37590999999999997,2007-03-31,DIS,2007,1,1
0.49,0.39318000000000003,2006-12-31,DIS,2006,4,1
0.36,0.33737,2006-09-30,DIS,2006,3,1
0.53,0.44046,2006-06-30,DIS,2006,2,1
0.37,0.30826,2006-03-31,DIS,2006,1,1
0.35,0.29722,2005-12-31,DIS,2005,4,1
0.23,0.17787999999999998,2005-09-30,DIS,2005,3,1
0.42,0.384,2005-06-30,DIS,2005,2,1
0.32,0.31674,2005-03-31,DIS,2005,1,1
0.34,0.28952,2004-12-31,DIS,2004,4,1
0.19,0.175,2004-09-30,DIS,2004,3,1
0.31,0.26666999999999996,2004-06-30,DIS,2004,2,1
0.26,0.2068,2004-03-31,DIS,2004,1,1
0.33,0.22905,2003-12-31,DIS,2003,4,1
0.17,0.1532,2003-09-30,DIS,2003,3,1
0.19,0.16177,2003-06-30,DIS,2003,2,1
0.11,0.11304000000000002,2003-03-31,DIS,2003,1,0
0.17,0.155,2002-12-31,DIS,2002,4,1
0.11,0.10625,2002-09-30,DIS,2002,3,1
0.17,0.16619,2002-06-30,DIS,2002,2,1
0.13,0.10429000000000001,2002-03-31,DIS,2002,1,1
0.73,0.73,2019-12-31,CL,2019,4,1
0.71,0.7,2019-09-30,CL,2019,3,1
0.72,0.72,2019-06-30,CL,2019,2,1
0.67,0.66,2019-03-31,CL,2019,1,1
0.74,0.73322,2018-12-31,CL,2018,4,1
0.72,0.72329,2018-09-30,CL,2018,3,0
0.77,0.77053,2018-06-30,CL,2018,2,0
0.74,0.7245,2018-03-31,CL,2018,1,1
0.75,0.75405,2017-12-31,CL,2017,4,0
0.73,0.73259,2017-09-30,CL,2017,3,0
0.72,0.7205600000000001,2017-06-30,CL,2017,2,0
0.67,0.66,2017-03-31,CL,2017,1,1
0.75,0.75071,2016-12-31,CL,2016,4,0
0.73,0.72888,2016-09-30,CL,2016,3,1
0.7,0.68665,2016-06-30,CL,2016,2,1
0.63,0.63058,2016-03-31,CL,2016,1,0
0.73,0.7221,2015-12-31,CL,2015,4,1
0.72,0.72105,2015-09-30,CL,2015,3,0
0.7,0.70416,2015-06-30,CL,2015,2,0
0.66,0.65833,2015-03-31,CL,2015,1,1
0.76,0.74419,2014-12-31,CL,2014,4,1
0.76,0.7551899999999999,2014-09-30,CL,2014,3,1
0.73,0.73435,2014-06-30,CL,2014,2,0
0.68,0.6823899999999999,2014-03-31,CL,2014,1,0
0.75,0.73841,2013-12-31,CL,2013,4,1
0.73,0.7267899999999999,2013-09-30,CL,2013,3,1
0.7,0.7014,2013-06-30,CL,2013,2,0
0.66,0.65867,2013-03-31,CL,2013,1,1
0.705,0.7005,2012-12-31,CL,2012,4,1
0.69,0.69075,2012-09-30,CL,2012,3,0
0.665,0.66595,2012-06-30,CL,2012,2,0
0.62,0.6195,2012-03-31,CL,2012,1,1
0.65,0.64659,2011-12-31,CL,2011,4,1
0.655,0.65095,2011-09-30,CL,2011,3,1
0.63,0.6238600000000001,2011-06-30,CL,2011,2,1
0.58,0.57977,2011-03-31,CL,2011,1,1
0.62,0.61565,2010-12-31,CL,2010,4,1
0.605,0.59333,2010-09-30,CL,2010,3,1
0.585,0.5825,2010-06-30,CL,2010,2,1
0.58,0.59321,2010-03-31,CL,2010,1,0
0.605,0.5875,2009-12-31,CL,2009,4,1
0.56,0.5553100000000001,2009-09-30,CL,2009,3,1
0.535,0.52433,2009-06-30,CL,2009,2,1
0.485,0.48133000000000004,2009-03-31,CL,2009,1,1
0.5,0.48893000000000003,2008-12-31,CL,2008,4,1
0.495,0.49133000000000004,2008-09-30,CL,2008,3,1
0.49,0.47093999999999997,2008-06-30,CL,2008,2,1
0.45,0.44343999999999995,2008-03-31,CL,2008,1,1
0.455,0.44563,2007-12-31,CL,2007,4,1
0.43,0.42368,2007-09-30,CL,2007,3,1
0.42,0.4175,2007-06-30,CL,2007,2,1
0.385,0.38611,2007-03-31,CL,2007,1,0
0.39,0.38444,2006-12-31,CL,2006,4,1
0.365,0.36059,2006-09-30,CL,2006,3,1
0.36,0.36080999999999996,2006-06-30,CL,2006,2,0
0.34,0.33028,2006-03-31,CL,2006,1,1
0.345,0.341,2005-12-31,CL,2005,4,1
0.335,0.33441,2005-09-30,CL,2005,3,1
0.335,0.33471,2005-06-30,CL,2005,2,1
0.305,0.30677,2005-03-31,CL,2005,1,0
0.295,0.29294000000000003,2004-12-31,CL,2004,4,1
0.29,0.29147,2004-09-30,CL,2004,3,0
0.33,0.33235,2004-06-30,CL,2004,2,0
0.295,0.29381999999999997,2004-03-31,CL,2004,1,1
0.325,0.31677,2003-12-31,CL,2003,4,1
0.315,0.31625,2003-09-30,CL,2003,3,0
0.31,0.30923,2003-06-30,CL,2003,2,1
0.28,0.27333,2003-03-31,CL,2003,1,1
0.295,0.28955,2002-12-31,CL,2002,4,1
0.285,0.28458,2002-09-30,CL,2002,3,1
0.275,0.27,2002-06-30,CL,2002,2,1
0.245,0.24666999999999997,2002-03-31,CL,2002,1,0
8.34,7.69,2019-12-31,BLK,2019,4,1
7.15,6.96,2019-09-30,BLK,2019,3,1
6.41,6.5,2019-06-30,BLK,2019,2,0
6.61,6.13,2019-03-31,BLK,2019,1,1
6.08,6.27208,2018-12-31,BLK,2018,4,0
7.52,6.84315,2018-09-30,BLK,2018,3,1
6.66,6.55192,2018-06-30,BLK,2018,2,1
6.7,6.38662,2018-03-31,BLK,2018,1,1
6.24,6.0216400000000005,2017-12-31,BLK,2017,4,1
5.92,5.55714,2017-09-30,BLK,2017,3,1
5.24,5.39731,2017-06-30,BLK,2017,2,0
4.76,4.894,2017-03-31,BLK,2017,1,0
5.14,5.022069999999999,2016-12-31,BLK,2016,4,1
5.14,4.99719,2016-09-30,BLK,2016,3,1
4.78,4.7755,2016-06-30,BLK,2016,2,1
4.25,4.29206,2016-03-31,BLK,2016,1,0
4.75,4.80132,2015-12-31,BLK,2015,4,0
5.0,4.567740000000001,2015-09-30,BLK,2015,3,1
4.96,4.79978,2015-06-30,BLK,2015,2,1
4.89,4.52294,2015-03-31,BLK,2015,1,1
4.82,4.67468,2014-12-31,BLK,2014,4,1
5.21,4.66,2014-09-30,BLK,2014,3,1
4.89,4.4634,2014-06-30,BLK,2014,2,1
4.43,4.10926,2014-03-31,BLK,2014,1,1
4.92,4.3325,2013-12-31,BLK,2013,4,1
3.88,3.88215,2013-09-30,BLK,2013,3,0
4.15,3.8189599999999997,2013-06-30,BLK,2013,2,1
3.65,3.57625,2013-03-31,BLK,2013,1,1
3.96,3.7292,2012-12-31,BLK,2012,4,1
3.47,3.3163199999999997,2012-09-30,BLK,2012,3,1
3.1,3.00789,2012-06-30,BLK,2012,2,1
3.16,3.0355,2012-03-31,BLK,2012,1,1
3.06,2.98618,2011-12-31,BLK,2011,4,1
2.83,2.60623,2011-09-30,BLK,2011,3,1
3.0,2.87575,2011-06-30,BLK,2011,2,1
2.96,2.76767,2011-03-31,BLK,2011,1,1
3.42,2.90477,2010-12-31,BLK,2010,4,1
2.75,2.4576700000000002,2010-09-30,BLK,2010,3,1
2.37,2.2944,2010-06-30,BLK,2010,2,1
2.4,2.4475,2010-03-31,BLK,2010,1,0
2.39,2.104,2009-12-31,BLK,2009,4,1
2.1,1.933,2009-09-30,BLK,2009,3,1
1.75,1.5825,2009-06-30,BLK,2009,2,1
0.81,0.805,2009-03-31,BLK,2009,1,1
0.68,0.987,2008-12-31,BLK,2008,4,0
1.71,1.87556,2008-09-30,BLK,2008,3,0
2.14,1.966,2008-06-30,BLK,2008,2,1
1.9,2.0011099999999997,2008-03-31,BLK,2008,1,0
2.52,2.14667,2007-12-31,BLK,2007,4,1
2.29,1.91333,2007-09-30,BLK,2007,3,1
1.8,1.675,2007-06-30,BLK,2007,2,1
1.59,1.61714,2007-03-31,BLK,2007,1,0
1.61,1.54,2006-12-31,BLK,2006,4,1
1.06,1.145,2006-09-30,BLK,2006,3,0
1.19,1.16667,2006-06-30,BLK,2006,2,1
1.23,1.1159999999999999,2006-03-31,BLK,2006,1,1
1.21,1.0574299999999999,2005-12-31,BLK,2005,4,1
1.03,0.97,2005-09-30,BLK,2005,3,1
0.91,0.90333,2005-06-30,BLK,2005,2,1
0.89,0.805,2005-03-31,BLK,2005,1,1
0.75,0.72429,2004-12-31,BLK,2004,4,1
0.56,0.56,2004-09-30,BLK,2004,3,1
0.71,0.7020000000000001,2004-06-30,BLK,2004,2,1
0.71,0.752,2004-03-31,BLK,2004,1,0
0.63,0.628,2003-12-31,BLK,2003,4,1
0.61,0.6,2003-09-30,BLK,2003,3,1
0.58,0.5720000000000001,2003-06-30,BLK,2003,2,1
0.54,0.53667,2003-03-31,BLK,2003,1,1
0.52,0.5142899999999999,2002-12-31,BLK,2002,4,1
0.51,0.50571,2002-09-30,BLK,2002,3,1
0.53,0.49286,2002-06-30,BLK,2002,2,1
0.48,0.46166999999999997,2002-03-31,BLK,2002,1,1
2.03,2.01,2019-12-31,AXP,2019,4,1
2.08,2.03,2019-09-30,AXP,2019,3,1
2.07,2.04,2019-06-30,AXP,2019,2,1
2.01,1.98,2019-03-31,AXP,2019,1,1
1.74,1.79804,2018-12-31,AXP,2018,4,0
1.88,1.7662900000000001,2018-09-30,AXP,2018,3,1
1.84,1.8233099999999998,2018-06-30,AXP,2018,2,1
1.86,1.7065400000000002,2018-03-31,AXP,2018,1,1
1.58,1.53925,2017-12-31,AXP,2017,4,1
1.5,1.47631,2017-09-30,AXP,2017,3,1
1.47,1.43485,2017-06-30,AXP,2017,2,1
1.34,1.27657,2017-03-31,AXP,2017,1,1
0.88,0.97759,2016-12-31,AXP,2016,4,0
1.2,0.9668200000000001,2016-09-30,AXP,2016,3,1
2.1,1.9478900000000001,2016-06-30,AXP,2016,2,1
1.43,1.3473,2016-03-31,AXP,2016,1,1
1.23,1.1227,2015-12-31,AXP,2015,4,1
1.24,1.311,2015-09-30,AXP,2015,3,0
1.42,1.32087,2015-06-30,AXP,2015,2,1
1.48,1.3653899999999999,2015-03-31,AXP,2015,1,1
1.22,1.38186,2014-12-31,AXP,2014,4,0
1.4,1.36465,2014-09-30,AXP,2014,3,1
1.38,1.37867,2014-06-30,AXP,2014,2,1
